Dataset	Base	field	min	median	mean	max	#dom	tau	p-value	|tau|
SRTed(28)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(28)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(28)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(28)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(28)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(28)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(28)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(28)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(28)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(29)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(29)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(29)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(29)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(29)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(29)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(29)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(29)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(29)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(29)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(29)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(29)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(29)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(29)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(29)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(29)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(29)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(29)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(29)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(29)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(29)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(29)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(29)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(29)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(29)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(29)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(29)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(29)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(29)	CKD+	field_29	-1.242	-0.124	-6.370424595328649e-17	9.144	11823.000	-0.178	0.000	0.178
SRTed(30)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(30)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(30)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(30)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(30)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(30)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(30)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(30)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(30)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(30)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(30)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(30)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(30)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(30)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(30)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(30)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(30)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(30)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(30)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(30)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(30)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(30)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(30)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(30)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(30)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(30)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(30)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(30)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(30)	CKD+	field_29	-1.242	-0.124	-6.370424595328649e-17	9.144	11823.000	-0.178	0.000	0.178
SRTed(30)	CKD+	field_30	-4.800	-0.092	7.812784881063438e-18	16.143	11823.000	-0.111	0.000	0.111
SRTed(31)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(31)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(31)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(31)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(31)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(31)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(31)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(31)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(31)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(31)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(31)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(31)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(31)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(31)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(31)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(31)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(31)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(31)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(31)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(31)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(31)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(31)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(31)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(31)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(31)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(31)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(31)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(31)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(31)	CKD+	field_29	-1.242	-0.124	-6.370424595328649e-17	9.144	11823.000	-0.178	0.000	0.178
SRTed(31)	CKD+	field_30	-4.800	-0.092	7.812784881063438e-18	16.143	11823.000	-0.111	0.000	0.111
SRTed(31)	CKD+	field_31	-6.935	0.026	1.6767438321666916e-16	23.837	11823.000	-0.063	0.000	0.063
SRTed(32)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(32)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(32)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(32)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(32)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(32)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(32)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(32)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(32)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(32)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(32)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(32)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(32)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(32)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(32)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(32)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(32)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(32)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(32)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(32)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(32)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(32)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(32)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(32)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(32)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(32)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(32)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(32)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(32)	CKD+	field_29	-1.242	-0.124	-6.370424595328649e-17	9.144	11823.000	-0.178	0.000	0.178
SRTed(32)	CKD+	field_30	-4.800	-0.092	7.812784881063438e-18	16.143	11823.000	-0.111	0.000	0.111
SRTed(32)	CKD+	field_31	-6.935	0.026	1.6767438321666916e-16	23.837	11823.000	-0.063	0.000	0.063
SRTed(32)	CKD+	field_32	-7.652	-0.003	-1.147878394063936e-16	7.810	11823.000	-0.013	0.038	0.013
SRTed(33)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(33)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(33)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(33)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(33)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(33)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(33)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(33)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(33)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(33)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(33)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(33)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(33)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(33)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(33)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(33)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(33)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(33)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(33)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(33)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(33)	CKD+	field_21	-2.619	0.066	-5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(33)	CKD+	field_22	-3.168	-0.099	-1.4423602857347884e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(33)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(33)	CKD+	field_24	-2.674	-0.107	1.7308323428817462e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(33)	CKD+	field_25	-2.278	-0.086	1.2500455809701501e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(33)	CKD+	field_26	-3.168	-0.226	7.211801428673942e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(33)	CKD+	field_27	-4.887	0.034	-1.0216718690621418e-16	5.156	11823.000	-0.077	0.000	0.077
SRTed(33)	CKD+	field_28	-1.224	-0.224	-3.846294095292769e-17	4.040	11823.000	0.001	0.829	0.001
SRTed(33)	CKD+	field_29	-1.242	-0.124	-6.370424595328649e-17	9.144	11823.000	-0.178	0.000	0.178
SRTed(33)	CKD+	field_30	-4.800	-0.092	7.812784881063438e-18	16.143	11823.000	-0.111	0.000	0.111
SRTed(33)	CKD+	field_31	-6.935	0.026	1.6767438321666916e-16	23.837	11823.000	-0.063	0.000	0.063
SRTed(33)	CKD+	field_32	-7.652	-0.003	-1.147878394063936e-16	7.810	11823.000	-0.013	0.038	0.013
SRTed(33)	CKD+	field_33	-2.008	-0.323	-8.570024031074201e-16	12.188	11823.000	-0.044	0.000	0.044
